Anos_de_Atraso;CO_PESSOA_FISICA;NU_ANO;Raça/Cor;etapa;idade_calculada;Sexo;Zona Residencial;Evasao;rep;prom;Probabilidade de Evasão;Probabilidade de Repetência;Probabilidade de Promoção
1.0;124238424734;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;124344816209;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;123576955606;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124308021986;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124307919431;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123953353046;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123899835700;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;123893892957;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;123829115147;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123830562860;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
0.0;123441603965;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;144897892111;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;149929560415;2009;Parda;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
0.0;130354401407;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;130316108730;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;127536587065;2010;Preta;1.0;7;Feminino;Urbana;0;1;0;51.0;7.0;42.0
1.0;124383197980;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123341521533;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
2.0;126228332537;2009;Parda;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
0.0;126222918769;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;126178600002;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;126099253954;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;124280784611;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;124344427814;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124238051601;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123953102396;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123830170431;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;122477310312;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;149925201623;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;128124896770;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;130279131312;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;127796672577;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;130136612244;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;123671266740;2005;Branco;5.0;12;Feminino;Urbana;0;0;1;14.0;9.0;77.0
0.0;121945656980;2007;Branco;5.0;10;Masculino;Urbana;1;0;0;15.0;2.0;83.0
1.0;122951736559;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
3.0;121801214076;2004;Parda;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
2.0;121731690095;2005;Não Declarada;5.0;12;Feminino;Urbana;0;0;1;14.0;10.0;76.0
3.0;116776777593;2004;Parda;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
2.0;120715134603;2005;Parda;5.0;12;Feminino;Urbana;0;0;1;14.0;10.0;76.0
2.0;119018185867;2005;Parda;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
1.0;121589095447;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;121110049870;2006;Preta;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;121011289422;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
1.0;120712877460;2006;Branco;5.0;11;Feminino;Urbana;0;0;1;15.0;4.0;82.0
3.0;122475301502;2004;Preta;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
1.0;122230738320;2006;Preta;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
3.0;117295032095;2004;Não Declarada;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
2.0;130453732320;2008;Branco;2.0;9;Feminino;Urbana;0;0;1;40.0;13.0;46.0
2.0;122533987564;2008;Não Declarada;2.0;9;Masculino;Urbana;0;1;0;41.0;17.0;43.0
2.0;125379790282;2008;Parda;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
1.0;125012372777;2009;Parda;2.0;8;Masculino;Urbana;1;0;0;41.0;7.0;52.0
1.0;124941213539;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;124885876485;2008;Preta;2.0;9;Feminino;Urbana;1;0;0;40.0;15.0;45.0
1.0;124882026650;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;124664722523;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;123243238500;2008;Branco;2.0;9;Masculino;Urbana;0;1;0;41.0;15.0;44.0
3.0;123243013185;2007;Branco;2.0;10;Feminino;Urbana;0;0;1;38.0;28.0;35.0
2.0;123806682304;2008;Branco;2.0;9;Feminino;Urbana;0;1;0;40.0;13.0;46.0
1.0;123799616380;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;122496471946;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;123799829023;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;123799838600;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;123799786200;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;123393939814;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;123338406508;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
1.0;123258468736;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;123137889978;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;122180290305;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
3.0;121716119790;2007;Não Declarada;2.0;10;Masculino;Urbana;0;1;0;37.0;33.0;31.0
0.0;127510500779;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
4.0;120977470430;2005;Parda;3.0;12;Masculino;Urbana;0;1;0;23.0;49.0;28.0
0.0;130219355087;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
